text,true_labels,predicted_labels,max_confidence,source_name,technique_id,technique_name
APT-C-36 has used compromised Google Drive accounts including one associated with a Colombian government organization.,resource-development,initial-access|stealth,0.7630042569415058,APT-C-36,T1586.003,Cloud Accounts
Industroyer has a data wiper component that enumerates keys in the Registry HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services .,discovery,defense-impairment|persistence,0.7614422719455088,Industroyer,T1012,Query Registry
Pillowmint has been compressed and stored within a registry key.,stealth,defense-impairment|persistence,0.7608260382305605,Pillowmint,T1027.015,Compression
"NPPSPY opens a new network listener for the mpnotify.exe process that is typically contacted by the Winlogon process in Windows. A new, alternative RPC channel is set up with a malicious DLL recording plaintext credentials entered into Winlogon, effectively intercepting and redirecting the logon information.",collection|credential-access,privilege-escalation,0.7594257892385281,NPPSPY,T1557,Adversary-in-the-Middle
BlackByte Ransomware is distributed as an obfuscated JavaScript launcher file.,stealth,execution|stealth,0.7589210606877779,BlackByte Ransomware,T1140,Deobfuscate/Decode Files or Information
"During Operation AkaiRyū, MirrorFace used links to direct victims to malicious files hosted on OneDrive.",resource-development,execution|initial-access,0.7583969456436013,Operation AkaiRyū,T1608.005,Link Target
Doki has used a script that gathers information from a hardcoded list of IP addresses and uploads to an Ngrok URL.,exfiltration,command-and-control|discovery,0.7583511910096182,Doki,T1020,Automated Exfiltration
"During APT28 Nearest Neighbor Campaign, APT28 unarchived data using the GUI version of WinRAR.",stealth,collection,0.7580799881733005,APT28 Nearest Neighbor Campaign,T1140,Deobfuscate/Decode Files or Information
EnvyScout can use protocol handlers to coax the operating system to send NTLMv2 authentication responses to attacker-controlled infrastructure.,credential-access,command-and-control,0.7578375142479727,EnvyScout,T1187,Forced Authentication
"MESSAGETAP uses the libpcap library to listen to all traffic and parses network protocols starting with Ethernet and IP layers. It continues parsing protocol layers including SCTP, SCCP, and TCAP and finally extracts SMS message data and routing metadata.",credential-access|discovery,command-and-control,0.7572879846077513,MESSAGETAP,T1040,Network Sniffing
"During Operation AkaiRyū, MirrorFace abused Visual Studio Code (VS Code) remote tunnels to gain access and execute code on compromised machines.",command-and-control,initial-access|persistence,0.7571625019109409,Operation AkaiRyū,T1219.001,IDE Tunneling
Mis-Type may create a file containing the results of the command cmd.exe /c net user {Username} .,discovery,discovery|execution,0.7562993010514635,Mis-Type,T1087.001,Local Account
Empire can add a SID-History to a user if on a domain controller.,privilege-escalation|stealth,defense-impairment,0.7561731842146925,Empire,T1134.005,SID-History Injection
APT29 has use `mshta` to execute malicious scripts on a compromised host.,stealth,execution|stealth,0.7561065963954637,APT29,T1218.005,Mshta
"LAPSUS$ has targeted various collaboration tools like Slack, Teams, JIRA, Confluence, and others to hunt for exposed credentials to support privilege escalation and lateral movement.",credential-access,initial-access|privilege-escalation,0.7559227422978178,LAPSUS$,T1552.008,Chat Messages
WinMM sets a WH_CBT Windows hook to collect information on process creation.,discovery,collection|discovery,0.7557783073074703,WinMM,T1057,Process Discovery
Indrik Spider used wmic.exe to add a new user to the system.,persistence,execution,0.7554660672314019,Indrik Spider,T1136,Create Account
"KARAE was distributed through torrent file-sharing websites to South Korean victims, using a YouTube video downloader application as a lure.",initial-access,command-and-control|initial-access,0.7535033461841132,KARAE,T1189,Drive-by Compromise
Stuxnet uses encrypted configuration blocks and writes encrypted files to disk.,stealth,impact|stealth,0.7522687617529368,Stuxnet,T1027.013,Encrypted/Encoded File
HAWKBALL has encrypted data with XOR before sending it over the C2 channel.,collection,command-and-control|exfiltration,0.7522480285118329,HAWKBALL,T1560.003,Archive via Custom Method
"TrickBot has been known to use PowerShell to download new payloads, open documents, and upload data to command and control servers.",execution,command-and-control|execution,0.7514645016561581,TrickBot,T1059.001,PowerShell
"APT29 has enrolled their own devices into compromised cloud tenants, including enrolling a device in MFA to an Azure AD environment following a successful password guessing attack against a dormant account.",persistence|privilege-escalation,credential-access|initial-access|persistence|privilege-escalation,0.7510930534970174,APT29,T1098.005,Device Registration
APT29 used WMI to steal credentials and execute backdoors at a future time.,execution,credential-access|execution,0.7498411082775597,APT29,T1047,Windows Management Instrumentation
Skidmap has used pm.sh to download and install its main payload.,execution,command-and-control|stealth,0.7489029269240928,Skidmap,T1059.004,Unix Shell
"After checking for the existence of two files, keyword_parm.txt and parm.txt, MESSAGETAP XOR decodes and read the contents of the files.",stealth,discovery|stealth,0.7484867220047555,MESSAGETAP,T1140,Deobfuscate/Decode Files or Information
Impacket contains various modules emulating other service execution tools such as PsExec.,execution,execution|resource-development,0.7483229101178082,Impacket,T1569.002,Service Execution
Higaisa sent the victim computer identifier in a User-Agent string back to the C2 server every 10 minutes.,exfiltration,discovery|exfiltration,0.7464106503375386,Higaisa,T1029,Scheduled Transfer
"During RedPenguin, UNC3886 used a backdoor that binds to port 45678 by default.",command-and-control,command-and-control|persistence|stealth,0.7462181255227402,RedPenguin,T1571,Non-Standard Port
"During the 2025 Poland Wiper Attacks, the adversaries configured the FortiGate devices to send notifications to an attacker-controlled Slack channel. During the 2025 Poland Wiper Attacks, the adversaries had also staged tools and files on services such as Dropbox and Pastebin.",resource-development,command-and-control|exfiltration,0.7448884126368535,2025 Poland Wiper Attacks,T1583.006,Web Services
Brute Ratel C4 can detect EDR userland hooks.,discovery,credential-access|discovery,0.7445441401685593,Brute Ratel C4,T1518.001,Security Software Discovery
RogueRobin uses Windows Script Components.,execution,execution|stealth,0.7442539590840467,RogueRobin,T1059.003,Windows Command Shell
"During the 2025 Poland Wiper Attacks, the adversaries modified two-factor settings within the FortiGate solution to `unset`.",credential-access|defense-impairment|persistence,defense-impairment,0.7430922543620231,2025 Poland Wiper Attacks,T1556.006,Multi-Factor Authentication
"OilBooster uses the Microsoft Graph API to connect to an actor-controlled OneDrive account to download and execute files and shell commands, and to create directories to share exfiltrated data.",command-and-control,command-and-control|execution|exfiltration,0.7429723454513217,OilBooster,T1102.002,Bidirectional Communication
"For C0015, the threat actors used DLL files that had invalid certificates.",defense-impairment,stealth,0.7424517875074543,C0015,T1553.002,Code Signing
Pupy can user PowerView to execute “net user” commands and create local system accounts.,persistence,discovery|persistence,0.7423559586777343,Pupy,T1136.001,Local Account
"After encrypting C2 data, BADNEWS converts it into a hexadecimal representation and then encodes it into base64.",command-and-control,command-and-control|stealth,0.7419566072680618,BADNEWS,T1132,Data Encoding
"Tomiris can upload files matching a hardcoded set of extensions, such as .doc, .docx, .pdf, and .rar, to its C2 server.",exfiltration,collection|exfiltration,0.7418160323678828,Tomiris,T1041,Exfiltration Over C2 Channel
"BlackByte Ransomware creates a mutex value with a hard-coded name, and terminates if that mutex already exists on the victim system. BlackByte Ransomware checks the system language to see if it matches one of a list of hard-coded values; if a match is found, the malware will terminate.",stealth,discovery|impact|stealth,0.741672929902611,BlackByte Ransomware,T1480,Execution Guardrails
SMOKEDHAM has used Powershell to download UltraVNC and ngrok from third-party file sharing sites.,command-and-control,command-and-control|execution,0.7403248622833691,SMOKEDHAM,T1105,Ingress Tool Transfer
NETWIRE has used web services including Paste.ee to host payloads.,command-and-control,command-and-control|resource-development,0.7355391350719659,NETWIRE,T1102,Web Service
FIN6 has used Metasploit’s PsExec NTDSGRAB module to obtain a copy of the victim's Active Directory database.,discovery,credential-access,0.7339269875894469,FIN6,T1087.002,Domain Account
CORESHELL C2 messages are Base64-encoded.,command-and-control,command-and-control|stealth,0.7336677321751048,CORESHELL,T1132.001,Standard Encoding
CrackMapExec can discover the password policies applied to the target system.,discovery,credential-access|discovery,0.7331723853273074,CrackMapExec,T1201,Password Policy Discovery
Pacu can collect CloudTrail event histories and CloudWatch logs.,discovery,collection|defense-impairment,0.7330573472058795,Pacu,T1654,Log Enumeration
Kali365 has created obfuscated phishing landing pages that act as an adversary in the middle infrastructure that intercepts communications between the victim host and legitimate services to steal credentials and user sessions.,collection|credential-access,resource-development,0.7313120423969884,Kali365,T1557,Adversary-in-the-Middle
